raw,rawFiltered,average,std,stdstd
129034,129034,128912.48000000004,825.4627124207948,52.11327656725963,86
129264,129264,128906.04000000004,821.4292169122646,29.033089114319523,87
131116,,128906.04000000004,821.4292169122646,49.18828127274339,88
130598,,128906.04000000004,821.4292169122646,68.97092670675609,89
128947,128947,128917.14000000004,818.1513065424363,80.10257615270693,90
129248,129248,128947.32000000004,801.8041017587108,87.525589767549,91
129979,129979,128964.94000000003,814.5014035574719,91.36646602400869,92
129931,129931,128942.98000000003,772.2621702486101,92.8472866924438,93
129731,129731,128938.18000000002,766.5825641097595,90.95324147050741,94
129063,129063,128945.16000000002,766.0982798551979,86.34067341606473,95
129030,129030,128956.42000000001,763.1192590919802,77.32062451507146,96
130620,,128956.42000000001,763.1192590919802,59.53341891020029,97
131685,,128956.42000000001,763.1192590919802,67.06813694878679,98
130930,,128956.42000000001,763.1192590919802,79.40211487634724,99
130768,,128956.42000000001,763.1192590919802,87.6542812227261,100
131030,,128956.42000000001,763.1192590919802,92.80631126694743,101
130446,,128956.42000000001,763.1192590919802,90.53772523711125,102
130261,130261,128963.44000000002,773.4041675586527,85.88795916858611,103
129790,129790,128968.70000000001,778.0992031849747,77.1877948467946,104
130354,,128968.70000000001,778.0992031849747,64.3500800931885,105
130894,,128968.70000000001,778.0992031849747,48.97269995071957,106
131197,,128968.70000000001,778.0992031849747,37.09707062171749,107
128633,128633,128953.28000000001,776.958661446729,36.38635037822279,108
130082,130082,128958.42000000001,783.5308568251111,37.49271245664986,109
131615,,128958.42000000001,783.5308568251111,36.424785247567314,110
131997,,128958.42000000001,783.5308568251111,34.114018885784,111
131815,,128958.42000000001,783.5308568251111,41.65744210263908,112
130953,,128958.42000000001,783.5308568251111,51.42026778122583,113
132015,,128958.42000000001,783.5308568251111,66.61837837209428,114
133260,,128958.42000000001,783.5308568251111,88.55908137478018,115
133639,133639,129034.98000000001,1015.7154619267599,106.42995984425923,116
132907,132907,129109.90000000001,1151.346190334206,118.41093943166204,117
